code,name,name_short,name_tv,gender,function,country_code,country,country_long,nationality,nationality_long,nationality_code,height,weight,disciplines,events,birth_date,birth_place,birth_country,residence_place,residence_country,nickname,hobbies,occupation,education,family,lang,coach,reason,hero,influence,philosophy,sporting_relatives,ritual,other_sports,discipline,event
1878953,EILAT Talia,EILAT T,Talia EILAT,Female,Athlete,ISR,Israel,Israel,Israel,Israel,ISR,0.0,0.0,['Para Canoe'],"[""Women's Kayak Single 200m - KL2""]",1998-05-13,,,HERZLIYA,Israel,,,Athlete,,,"English, Hebrew",Vitali Drozd [club],"She was a talented dancer before she sustained her impairment. ""We heard there was a physical therapist who guided rowing at the Daniel Rowing Centre. I went there and saw heaven before my eyes. A rowing instructor met with me and asked if I wanted to go to the Paralympics. I fell in love with it because after three years, it was the first time I had broken a sweat. I tried professional rowing, kayaking and canoeing. The Paralympic Committee and I saw that canoeing and kayaking were more suitable for me physically. I call it dancing on the water."" (ynet.co.il, 18 Sep 2022 )",,,,,,,,
1878960,SAMUEL Moran,SAMUEL M,Moran SAMUEL,Female,Athlete,ISR,Israel,Israel,Israel,Israel,ISR,0.0,0.0,['Para Rowing'],['PR1 Women’s Single Sculls'],1982-04-24,KARMIEL,Israel,,,,,"Athlete, Motivational Speaker, Physiotherapist","Physiotherapy - University of Haifa, Israel","Wife Limor, children Arad [2016], Rom [2019] and Segev","English, Hebrew",Dima Margolin; Sergi Bokarib,"She began playing wheelchair basketball after sustaining her impairment, but she switched to Para rowing because she wanted to represent Israel at the Paralympic Games. ""Going back to basketball was a big thing for me, but it also made me think that I want to go to the Paralympic Games. I started dreaming big dreams about sports again, as I did when I was a young athlete. But my team wasn't good enough, the Israeli national team wasn't good enough, we were last in Europe. So thinking about individual sport was actually the route to try and get to the Paralympic Games. The Paralympic Committee in Israel, they recommended rowing based on my athletic abilities and my height, even though I'd never rowed in my life. I didn't even like any water sports before. I had a dream and I decided that I would at least try."" (europeanchampionships.com, 29 Jul 2022; All Inclusive podcast, 26 Apr 2021)",,,"""It's impossible to compare someone who uses legs to someone who cannot use their legs. I want people to know that Paralympians aren't better than Olympians or the other way around. I just appreciate athletes."" (europeanchampionships.com, 29 Jul 2022)","Her wife Limor Samuel Goldberg has worked for the Paralympic Committee of Israel. (europeanchampionships.com, 29 Jul 2022)",,"She represented Israel in non-Para basketball prior to her impairment. She also represented Israel in wheelchair basketball at the European championships in 2011 and 2013. (europeanchampionships.com, 29 Jul 2022; globes.co.il, 01 May 2019; boston.forward.com, 22 Oct 2014)",,
1879924,COLLIS Gemma,COLLIS G,Gemma COLLIS,Female,Athlete,GBR,Great Britain,Great Britain,Great Britain,Great Britain,GBR,0.0,0.0,['Wheelchair Fencing'],"[""Women's Épée Category A"", ""Women's Sabre Category A""]",1992-10-10,OXFORD,Great Britain,AYLESBURY,Great Britain,,,"Athlete, Journalist, Motivational Speaker","Law - Durham University, England",,English,"Peter Rome [national], GBR","Hungarian fencing coach Laszlo Jakab recruited her to the sport after watching her play wheelchair basketball at Durham University in England. ""[Durham] wasn't originally a university I wanted to go to because it was too far away from my parents. But I could not have made a better choice for my life. I remember Laszlo Jakab came up to me and asked if I wanted to give fencing a try. I thought, 'Who is this weird old man?' It just seemed so random. I sat in the chair, sword in hand. It was so fast! I could tell it was a sport about outwitting the opponent, laying traps. I loved the speed of it, the aggression and how highly competitive it is. I got the bug for it immediately."" (britishfencing.com, 28 Dec 2023; palatinate.org.uk, 17 Jun 2021; Athlete, 22 Apr 2012)","British triple jumper Jonathan Edwards, Hong Kong, China wheelchair fencer Yu Chui Yee, Hungarian wheelchair fencer Zsuzsanna Krajnyak. (Athlete, 19 May 2016)","Her parents. (Athlete, 19 May 2016)","""Being successful is all about knowing that you've given something your very best. I love challenging myself to be a bit better each day, and to turn every obstacle into an opportunity. I've learnt that the most important thing in any situation is to try and see difficulties as hurdles to get over or around, rather than barriers that are stopping you."" (britishfencing.com, 28 Dec 2023)",,"On the morning of a competition she listens to the song 'I'll Make a Man Out of You' from 'Mulan' and watches the film 'Cool Runnings'. ""Listening to music means I can have a little sing and a dance; watching the movie gives me inspiration to be the best and truest version of me. Just like the Jamaican bobsled team [in 'Cool Runnings'] make the decision not to try and be like the Swiss team and 'bobsleigh Jamaican', I am resolved to do Gemma-like things. I go to the mirror and tell myself that my opponents that day need to worry about me, not the other way round."" (britishfencing.com, 28 Dec 2023)",,,
1879925,COUTYA Dimitri,COUTYA D,Dimitri COUTYA,Male,Athlete,GBR,Great Britain,Great Britain,Great Britain,Great Britain,GBR,0.0,0.0,['Wheelchair Fencing'],"[""Men's Épée Category B"", ""Men's Foil Category B"", ""Men's Sabre Category B"", ""Men's Épée Team"", ""Men's Foil Team""]",1997-10-07,LONDON,Great Britain,,,"Dimi (Athlete, 31 Jul 2016)",,Athlete,,,English,"Peter Rome [national], GBR","""I was first introduced to it [wheelchair fencing] at primary school, before I experienced it at a summer camp that we got taken to. And then when I joined St. Benedict's [school in London, England] I took it up as a games option there and had some very helpful staff who really went out of their way to make sure I was included and had the best possible experience from it."" (TeamNLCS YouTube channel, 14 Apr 2020; Athlete, 31 Jul 2016)","British wheelchair basketball player and television presenter Ade Adepitan, Ukrainian wheelchair fencer Anton Datsko. (Athlete, 31 Jul 2016)",,"""Try to avoid ever having to say, 'What if?' with regret."" (Athlete, 31 Jul 2016)",,,,,
1879926,GILLIVER Piers,GILLIVER P,Piers GILLIVER,Male,Athlete,GBR,Great Britain,Great Britain,Great Britain,Great Britain,GBR,0.0,0.0,['Wheelchair Fencing'],"[""Men's Épée Category A"", ""Men's Sabre Category A"", ""Men's Épée Team"", ""Men's Foil Team""]",1994-09-17,,Great Britain,BATH,Great Britain,,"Military history. (piersgilliver.co.uk, 08 Oct 2023)",Athlete,,,English,"Peter Rome [national], GBR","""When my disability progressed and affected my mobility I decided to look for a new sport. I had always wanted to fence when I was able-bodied but I was enjoying horse riding at the time and so never pursued it. When I lost my mobility I needed to look for a new sport in which wheelchair users could participate."" (piersgilliver.co.uk, 08 Oct 2023; Athlete, 08 Mar 2016)",,,,"His younger brother Miles has performed as a dancer with the Birmingham Royal Ballet. (X profile, 03 Mar 2021; teambath.com, 30 Sep 2019)",,,,
1879928,LAM WATSON Oliver,LAM WATSON O,Oliver LAM WATSON,Male,Athlete,GBR,Great Britain,Great Britain,Great Britain,Great Britain,GBR,0.0,0.0,['Wheelchair Fencing'],"[""Men's Épée Category A"", ""Men's Foil Category A"", ""Men's Épée Team"", ""Men's Foil Team""]",1992-11-07,,,LONDON,Great Britain,,"Coffee, photography, film making, drawing, making models. (thelivelife.co.uk, 13 Apr 2021; sidestix.com, 05 Oct 2016)","Athlete, Public Speaker",Architecture,,English,"Peter Rome [national], GBR","He says he wanted to prove doctors wrong after being told he could never become an athlete. ""[The doctor] said, 'Look, you could amputate it or you can live with it. You'll never walk normally, you'll never run, you'll never be an athlete'. I went down the route of not amputating due to the risk. In my head I went through the idea of, 'What can I do?' I was determined to prove these doctors, and everyone who told me what I couldn't do, wrong and show them that I could be an athlete. I found wheelchair fencing and thought, 'Wow, that looks cool!' So I called up every single fencing club in London. I heard back from one of them and trained the whole summer."" (thelivelife.co.uk, 13 Apr 2021)",,,"""Dream big, make every moment count, and don't listen when they tell you to, 'Take it easy, play it safe'. People will always tell you what you can't do and that's fine, just do what you can't."" (4theloveofsport.co.uk, 28 Jun 2021)",,,,,
1879983,VALENCIA Mauricio,VALENCIA M,Mauricio VALENCIA,Male,Athlete,COL,Colombia,Colombia,Colombia,Colombia,COL,0.0,0.0,['Para Athletics'],"[""Men's Javelin Throw - F34"", ""Men's Shot Put - F34""]",1987-12-28,VILLAVICENCIO,Colombia,CALI,Colombia,"Superman (santiago2023.org, 24 Nov 2023)",,Athlete,"Information Technology - Foundation CIDCA, Villavicencio, COL","Partner Jenny Paola Caicedo, son Maximo Mauricio [2014]",Spanish,Freiman Arias [national],"Coach Freiman Arias convinced him to take up athletics after seeing him lift weights. (Athlete, 08 Nov 2019; Mundo Deportes, 23 Apr 2015; elpais.com.co, 08 Feb 2014)",,"His family, and coach Freiman Arias. (Athlete, 08 Nov 2019; elespectador.com, 17 Sep 2016)","""There is no fear. One must risk to fight for what you want and, before you realise, you're going to be doing things that you never imagined, becoming someone great."" (elpais.com.co, 08 Feb 2014)","His father Dagoberto played football for Alianza Llanos Covisan in Colombia. (cali.extra.com.co, 03 Aug 2016; 90minutos.co, 22 Jul 2016)",,,,
1879988,COGGAN Jonathan,COGGAN J,Jonathan COGGAN,Male,Athlete,GBR,Great Britain,Great Britain,Great Britain,Great Britain,GBR,0.0,0.0,['Wheelchair Rugby'],['Open Team Tournament'],1983-04-25,,Great Britain,,,"Jonny (gbwr.org.uk, 01 Jan 2023)",,Athlete,,,English,"Paul Shaw [national], GBR","He was introduced to wheelchair rugby while undergoing rehabilitation at Stoke Mandeville Hospital in England. ""I remember just wanting to get active and to get doing something physical, and this appealed to me right away. It's really a combination of the physical and the mental side of sport and I think that's why I like it so much."" (gazette-news.co.uk, 28 Sep 2015)",,,,,,,,
1879991,CUMMINS Nick,CUMMINS N,Nick CUMMINS,Male,Athlete,GBR,Great Britain,Great Britain,Great Britain,Great Britain,GBR,0.0,0.0,['Wheelchair Rugby'],['Open Team Tournament'],1985-08-04,LEICESTER,Great Britain,,,,,,"History - University of Leicester, England",,English,"Darren Matthews [club]; Paul Shaw [national], GBR","""Wheelchair rugby was first put into my head by my sister. She had seen the film 'Murderball' and she told me about it when I was in hospital but at the time I didn't really want anything to do with anything wheelchair-related. So I kind of put it to one side and wasn't interested. Eventually I watched some of the 2008 Paralympics, got in contact with my local club, which was the East Midlands Marauders, and got into it from there."" (GB Wheelchair Rugby YouTube channel, 29 May 2020; somebody.le.ac.uk, 18 Mar 2016)",,,,,,,,
1879992,FLYNN Kieran,FLYNN K,Kieran FLYNN,Male,Athlete,GBR,Great Britain,Great Britain,Great Britain,Great Britain,GBR,0.0,0.0,['Wheelchair Rugby'],['Open Team Tournament'],1992-04-26,CREWE,Great Britain,NANTWICH,Great Britain,,"Watching sport, supporting English football team Liverpool, travel, exercise, going to the gym, spending time with family and friends. (gbwr.org.uk, 01 Jan 2023; leicestertigers.com, 01 Jan 2023)",,"Law - Liverpool John Moores University, England",,English,"Darren Matthews [club]; Paul Shaw [national], GBR","""I've always been interested in sports from a young age. Following a neck break and a spinal cord injury in a tip tackle playing rugby union in 2013, I looked for a sport which would be physically demanding, intense, tactical and challenging as rugby union was. I found wheelchair rugby met all of the above."" (leicestertigers.com, 01 Jan 2023; matthampsonfoundation.org, 01 Aug 2016)",,,"""This sport is my life and every day I am trying to be the best athlete I can be. Whether that is giving my all at a gym session, doing the on-court work to try to make our line-ups better, doing the video analysis at home or just eating right, I am constantly evolving as an athlete."" (bbc.com, 24 Jun 2024)",,,,,
1879994,KELLETT Daniel,KELLETT D,Daniel KELLETT,Male,Athlete,GBR,Great Britain,Great Britain,Great Britain,Great Britain,GBR,0.0,0.0,['Wheelchair Rugby'],['Open Team Tournament'],1992-04-08,,,,,"Dan (paralympics.org.uk, 24 Jun 2024)","Taking care of animals, motocross. (Great Britain Wheelchair Rugby X profile, 25 Jun 2024; gbwr.org.uk, 01 Jan 2023)",,,Three children including twins,English,"Ryan Cowling [club], GBR; Paul Shaw [national], GBR","He was introduced to wheelchair rugby during his rehabilitation from the spinal cord injury he sustained in 2012. (gbwr.org.uk, 01 Jan 2023)",,,,,,,,
1879995,MANGION Ollie,MANGION O,Ollie MANGION,Male,Athlete,GBR,Great Britain,Great Britain,Great Britain,Great Britain,GBR,0.0,0.0,['Wheelchair Rugby'],['Open Team Tournament'],1995-10-09,,Malta,,,"Ollie (Facebook profile, 25 Jun 2024)","Going to the gym, listening to heavy metal music. (Great Britain Wheelchair Rugby Instagram profile, 27 Jun 2024; EC English Language Centres YouTube channel, 10 Mar 2017)",,"Anthropology - University of Kent, Canterbury, GBR",,English,"Paul Shaw [national], GBR","He had previously tried Para swimming, Para athletics and sitting volleyball before deciding to pursue wheelchair rugby. ""I loved wheelchair rugby from the moment I started playing. It makes me feel amazing. I was picked for Team GB's development squad after taking part in some intense trials and since then I have been training really, really hard. It was the beginning of an amazing journey for me and I had such a sense of accomplishment and joy."" (kentonline.co.uk, 21 Mar 2017)",,"His parents. (EC English Language Centres YouTube channel, 10 Mar 2017)",,,,,,
